price,room_type,accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,amenities,has_reviews,amenities_count,log_price
98.0,Entire home/apt,2,1.0,1.0,1.0,35.61467361450195,-82.55661010742188,28804,4.96,5.0,4.95,4.9,0,0,"[""Mini fridge"", ""Garden view"", ""AC - split type ductless system"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Luggage dropoff allowed"", ""Backyard"", ""Host greets you"", ""Private patio or balcony"", ""Single level home"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Oven"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Private entrance"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Whirlpool induction stove"", ""Cleaning available during stay""]",1,40,4.59511985013459
105.0,Entire home/apt,2,1.0,1.0,1.5,35.55197,-82.49282,28803,4.99,4.99,4.95,4.97,1,1,"[""Coffee maker"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Baby safety gates"", ""Dedicated workspace"", ""Backyard"", ""Window AC unit"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Private entrance"", ""Fire pit"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Room-darkening shades""]",1,42,4.663439094112067
131.0,Entire home/apt,4,1.0,2.0,1.0,35.64745,-82.51644,28804,4.99,5.0,4.99,4.96,1,0,"[""Heating - split type ductless system"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Dishwasher"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Whirlpool stainless steel single oven"", ""Dining table"", ""Luggage dropoff allowed"", ""Radiant heating"", ""Private patio or balcony"", ""Books and reading material"", ""Sound system"", ""Cooking basics"", ""Essentials"", ""Single level home"", ""Iron"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Mountain view"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Sun loungers"", ""Blender"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Barbecue utensils"", ""Laundromat nearby"", ""Private BBQ grill: charcoal"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Outlet covers"", ""Microwave"", ""Shared outdoor pool - available seasonally, open 24 hours"", ""Conditioner"", ""Fast wifi \u2013 55 Mbps"", ""43 inch HDTV with Netflix, Amazon Prime Video"", ""Whirlpool stainless steel induction stove"", ""Room-darkening shades""]",1,65,4.882801922586371
64.0,Entire home/apt,2,0.0,1.0,1.0,35.62266,-82.50397,28805,4.66,4.65,4.84,4.7,0,0,"[""Garden view"", ""Outdoor dining area"", ""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Outdoor furniture"", ""Free washer \u2013 In building"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Central air conditioning"", ""Host greets you"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Shampoo"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Free dryer \u2013 In building"", ""Private entrance"", ""Heating"", ""Microwave"", ""Hair dryer"", ""32 inch HDTV with Amazon Prime Video, Roku, DVD player""]",1,32,4.174387269895637
75.0,Entire home/apt,2,1.0,1.0,1.0,35.58235,-82.49974,28805,4.8,4.81,4.92,4.82,0,0,"[""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Air conditioning"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Backyard"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Oven"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Indoor fireplace""]",1,30,4.330733340286331
90.0,Entire home/apt,4,2.0,3.0,1.0,35.62642,-82.57905,28804,4.86,4.93,4.65,4.68,1,0,"[""Garden view"", ""Electric stove"", ""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""40 inch HDTV with Roku"", ""Baking sheet"", ""Self check-in"", ""Outdoor furniture"", ""River view"", ""Free washer \u2013 In building"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Central air conditioning"", ""Valley view"", ""Smart lock"", ""Private BBQ grill: gas"", ""Free street parking"", ""Single level home"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Shampoo"", ""Oven"", ""Bed linens"", ""Mountain view"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Free dryer \u2013 In building"", ""Clothing storage"", ""Board games"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Fire pit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Laundromat nearby"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Waterfront"", ""Conditioner""]",1,64,4.51085950651685
70.0,Private room,2,1.0,1.0,1.0,35.46248,-82.53867,28704,4.97,5.0,4.91,4.96,0,0,"[""Mini fridge"", ""Garden view"", ""Outdoor dining area"", ""52 inch HDTV with standard cable, Amazon Prime Video"", ""Breakfast"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Free street parking"", ""Private patio or balcony"", ""Single level home"", ""Essentials"", ""Iron"", ""Lock on bedroom door"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Freezer"", ""Bed linens"", ""BBQ grill"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private living room"", ""Private entrance"", ""Fire pit"", ""Private backyard \u2013 Not fully fenced"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Fast wifi \u2013 70 Mbps""]",1,43,4.2626798770413155
151.0,Entire home/apt,2,1.0,1.0,1.0,35.57776,-82.5369,28803,4.94,4.94,4.89,4.85,0,0,"[""Garden view"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Cleaning products"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Backyard"", ""Host greets you"", ""TV with standard cable"", ""Essentials"", ""Refrigerator"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Heating"", ""Portable fans"", ""Microwave"", ""Bathtub"", ""Room-darkening shades""]",1,31,5.0238805208462765
126.0,Entire home/apt,4,3.0,2.0,1.5,35.64446,-82.52653,28804,4.97,4.97,4.91,4.8,1,0,"[""Garden view"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Coffee maker"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Lockbox"", ""Hammock"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Safe"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""New gas oven  GE oven"", ""Dining table"", ""Nice soaps provided body soap"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""25 inch HDTV with Roku"", ""KitchenAid gas stove"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""Iron"", ""Shampoo"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Fire pit"", ""Barbecue utensils"", ""Laundromat nearby"", ""Private backyard \u2013 Not fully fenced"", ""Central heating"", ""New Kitchen Aid refrigerator"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Conditioner"", ""Room-darkening shades""]",1,66,4.844187086458591
150.0,Private room,2,1.0,1.0,1.0,35.61185,-82.55216,28801,4.89,4.87,4.76,4.89,0,0,"[""First aid kit"", ""Essentials"", ""TV"", ""Air conditioning"", ""Heating"", ""Free parking on premises"", ""Dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",1,13,5.017279836814924
95.0,Entire home/apt,2,0.0,1.0,1.0,35.57388,-82.5385,28803,4.91,4.96,4.91,4.85,0,0,"[""Clothing storage: closet"", ""Coffee maker"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Breakfast"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Fast wifi \u2013 105 Mbps"", ""Outdoor furniture"", ""Shower gel"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Carbon monoxide alarm"", ""Dining table"", ""TV with Amazon Prime Video, Fire TV, Disney+, Netflix"", ""Children\u2019s dinnerware"", ""Small Bluetooth speaker available for use in the left side of black media cabinet  Bluetooth sound system"", ""Host greets you"", ""Window AC unit"", ""Private patio or balcony"", ""Books and reading material"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Babysitter recommendations"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Children\u2019s books and toys""]",1,49,4.564348191467836
180.0,Private room,2,1.0,1.0,1.0,35.57478,-82.55719,28801,4.8,5.0,5.0,5.0,0,1,"[""Coffee maker"", ""Wifi"", ""Breakfast"", ""Smoke alarm"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Keypad"", ""TV with standard cable"", ""Essentials"", ""Iron"", ""Shampoo"", ""Pets allowed"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Heating"", ""Hair dryer""]",1,20,5.198497031265826
256.0,Entire home/apt,10,3.0,6.0,2.5,35.60792,-82.48789,28805,4.98,4.98,4.96,4.92,1,1,"[""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Baby safety gates"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Private patio or balcony"", ""Cooking basics"", ""TV with standard cable"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Mountain view"", ""Clothing storage: closet and dresser"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Board games"", ""Fire pit"", ""First aid kit"", ""Barbecue utensils"", ""Private backyard \u2013 Not fully fenced"", ""High chair"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace""]",1,55,5.54907608489522
164.0,Entire home/apt,4,2.0,2.0,1.0,35.60644,-82.55594,28801,4.73,4.72,4.9,4.67,0,0,"[""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dining table"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Gas stove"", ""Host greets you"", ""Free street parking"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""BBQ grill: charcoal"", ""32 inch HDTV with Fire TV"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Central heating"", ""Microwave"", ""Bathtub"", ""Cleaning available during stay"", ""Single oven""]",1,51,5.10594547390058
80.0,Entire home/apt,2,1.0,1.0,1.0,35.60368,-82.55647,28801,4.93,4.96,4.95,4.88,1,0,"[""Coffee maker"", ""Trader Joe's body soap"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Trader Joe's conditioner"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Blender"", ""Private entrance"", ""Laundromat nearby"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub""]",1,42,4.394449154672439
83.0,Entire home/apt,3,1.0,2.0,1.0,35.56772,-82.61632,28806,4.95,4.95,4.93,4.88,1,0,"[""Mini fridge"", ""Garden view"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hammock"", ""Self check-in"", ""Outdoor furniture"", ""Park view"", ""Carbon monoxide alarm"", ""Hot water"", ""TV with HBO Max, Hulu, Netflix"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Backyard"", ""Record player"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Bluetooth sound system"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""GE single oven"", ""Coffee maker: drip coffee maker, french press"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Laundromat nearby"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""GE electric stove"", ""Fast wifi \u2013 402 Mbps""]",1,54,4.430816798843313
93.0,Entire home/apt,2,1.0,2.0,1.0,35.63821,-82.54841,28804,4.94,4.96,4.95,4.87,0,0,"[""Outdoor dining area"", ""AC - split type ductless system"", ""Brands can vary conditioner"", ""Toaster"", ""Coffee"", ""EV charger - level 1"", ""Cleaning products"", ""Full size refrigerator with freezer refrigerator"", ""Wine glasses"", ""Drying rack for clothing"", ""38 inch TV with Fire TV, HBO Max"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Luggage dropoff allowed"", ""Smart lock"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Shampoo"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Clothing storage: wardrobe and dresser"", ""Brands can vary body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Indoor fireplace: wood-burning"", ""Ethernet connection"", ""Kitchen"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Free parking on premises"", ""Private backyard \u2013 Not fully fenced"", ""Heating"", ""Portable fans"", ""Microwave"", ""Hair dryer"", ""Coffee maker: drip coffee maker""]",1,55,4.543294782270004
60.0,Private room,2,1.0,1.0,1.0,35.56766,-82.56802,28806,4.75,4.69,4.83,4.69,0,0,"[""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Safe"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Smart lock"", ""Free street parking"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Portable air conditioning"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""First aid kit"", ""Heating"", ""Microwave"", ""Hair dryer""]",1,36,4.110873864173311
150.0,Entire home/apt,4,1.0,2.0,1.0,35.59541,-82.55329,28801,4.97,4.98,4.94,4.85,1,0,"[""Elevator"", ""Alaffia conditioner"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""TV with DVD player, Fire TV, Amazon Prime Video"", ""Long term stays allowed"", ""Self check-in"", ""Alaffia shampoo"", ""Shower gel"", ""Hot water"", ""Carbon monoxide alarm"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Clothing storage: wardrobe"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""GE single oven"", ""Fast wifi \u2013 369 Mbps"", ""Bed linens"", ""Freezer"", ""Hot water kettle"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Board games"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Central heating"", ""Portable fans"", ""Microwave"", ""Hair dryer"", ""Bathtub"", ""Coffee maker: drip coffee maker"", ""GE electric stove"", ""Alaffia  body soap""]",1,56,5.017279836814924
69.0,Private room,2,1.0,1.0,1.0,35.60113,-82.55785,28801,4.9,4.88,4.96,4.86,1,1,"[""Mini fridge"", ""Garden view"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Ceiling fan"", ""Coffee"", ""Cleaning products"", ""HDTV with Roku, premium cable"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Patio or balcony"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Carbon monoxide alarm"", ""Coffee maker: Keurig coffee machine"", ""Keypad"", ""Luggage dropoff allowed"", ""Children\u2019s dinnerware"", ""Radiant heating"", ""Free street parking"", ""Books and reading material"", ""Iron"", ""Lock on bedroom door"", ""Shared backyard \u2013 Not fully fenced"", ""Shampoo"", ""Babysitter recommendations"", ""Bed linens"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Sun loungers"", ""First aid kit"", ""Laundromat nearby"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Room-darkening shades""]",1,46,4.248495242049359
171.0,Entire home/apt,4,2.0,2.0,1.5,35.58924,-82.56835,28801,4.84,4.95,4.69,4.79,1,0,"[""Garden view"", ""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Fast wifi \u2013 418 Mbps"", ""Toaster"", ""Cleaning products"", ""Wine glasses"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""TV with Roku, Netflix, Amazon Prime Video"", ""Central air conditioning"", ""Valley view"", ""Gas stove"", ""Record player"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Oven"", ""Freezer"", ""Bed linens"", ""Mountain view"", ""Clothing storage: closet and dresser"", ""Hot water kettle"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Private backyard \u2013 Not fully fenced"", ""Central heating"", ""Onkyo / Technics sound system"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Free driveway parking on premises \u2013 3 spaces"", ""Room-darkening shades""]",1,62,5.147494476813453
85.0,Entire home/apt,4,2.0,2.0,2.0,35.6011,-82.55586,28801,5.0,4.9,4.8,4.8,0,0,"[""Elevator"", ""TV with standard cable"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",1,12,4.454347296253507
117.0,Entire home/apt,4,1.0,2.0,1.0,35.58627,-82.50244,28805,4.92,4.88,4.92,4.91,0,0,"[""Smoking allowed"", ""Outdoor dining area"", ""Salon Care (Apple Pear) shampoo"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Aveeno Body Wash gel body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""Dishes and silverware"", ""Lockbox"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Hot plates & counter convection oven oven"", ""Self check-in"", ""Outdoor furniture"", ""Golf course view"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""42 inch HDTV with Chromecast, standard cable"", ""Dining table"", ""Luggage dropoff allowed"", ""Portable heater"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Free driveway parking on premises \u2013 2 spaces"", ""Essentials"", ""Single level home"", ""Iron"", ""Portable air conditioning"", ""Full size w/ freezer refrigerator"", ""Pets allowed"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Private hot tub"", ""BBQ grill"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Board games"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Barbecue utensils"", ""Private backyard \u2013 Not fully fenced"", ""Salon Care (Apple Pear) conditioner"", ""Indoor fireplace: electric"", ""Central heating"", ""Portable fans"", ""Microwave"", ""Hair dryer"", ""Children\u2019s books and toys""]",1,63,4.770684624465665
67.0,Entire home/apt,2,1.0,1.0,1.0,35.60329,-82.55617,28801,4.93,4.97,4.94,4.9,1,0,"[""Coffee maker"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Keypad"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Essentials"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Heating"", ""Microwave"", ""Hair dryer""]",1,26,4.219507705176107
105.0,Entire home/apt,4,2.0,2.0,1.0,35.62443,-82.52845,28804,4.84,4.93,4.87,4.83,0,1,"[""Coffee maker"", ""Wifi"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Keypad"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""Iron"", ""TV with Roku"", ""Refrigerator"", ""Shampoo"", ""Oven"", ""Mountain view"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Private entrance"", ""Fire pit"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Bathtub""]",1,32,4.663439094112067
40.0,Private room,2,1.0,1.0,1.0,35.49167,-82.51505,28803,4.75,4.79,4.82,4.83,1,0,"[""Fast wifi \u2013 551 Mbps"", ""Ceiling fan"", ""Smoke alarm"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Keypad"", ""Essentials"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Refrigerator"", ""Shampoo"", ""Bed linens"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Heating"", ""Bathtub"", ""32 inch HDTV with Roku""]",1,19,3.713572066704308
